wafer,split,seed,temperature_c,pressure_torr,flow_sccm,deposition_s,state,fault,cycle_s,truth_thickness_nm,measured_thickness_nm,temperature_mean,temperature_std,pressure_mean,pressure_std,flow_mean,flow_std,heater_mean,deposition_time,thermal_dose,flow_dose,predicted_nm,lower_nm,upper_nm,nominal_kinetics_nm
75,train,61074,457.4276099287359,2.8273999860324035,95.3166673642751,117.05723181706776,COMPLETE,NONE,420.5,96.4071523267332,96.61191046299224,457.5907165081641,0.29409595099876085,2.827407299675158,0.002885819571466832,95.3150722324769,0.1467532461128089,0.45459579844349685,117.25,121.01452678440934,11175.692219257915,97.11794027935998,95.5122176101406,98.72366294857937,97.33750459560875
76,train,61075,445.9986330190947,2.8892855683834218,86.9792980876315,122.47671336255439,COMPLETE,NONE,422.25,93.52227843972223,93.5056503498243,446.15106402654175,0.2879617358535786,2.8893064565428874,0.0031510310628715334,86.97942702745495,0.14699144591475302,0.4425872478571428,122.5,120.52201322039977,10654.979810863231,93.97671258936182,92.37098992014243,95.58243525858121,94.37503078574778
77,train,61076,461.07157720591397,3.306989775623694,111.51783899031521,118.13217048096465,COMPLETE,NONE,424.25,108.03996407104462,107.97314685573309,461.2214825769253,0.2861333673696355,3.3069774792911995,0.003056489720424281,111.53130685975461,0.1515662462373039,0.4584426234460888,118.25,123.87685342571572,13188.577036165982,108.32863869783647,106.72291602861708,109.93436136705586,109.01768969474551
78,train,61077,454.15557779838986,2.933828356711816,89.3006428505909,119.30671408183088,COMPLETE,NONE,422.25,95.63708971088994,95.82139101090694,454.3109742244183,0.2920576967319869,2.9338318792318283,0.0030109202387347826,89.2901424631154,0.14951159364743646,0.4511903722384937,119.5,121.67397583059054,10670.17202434229,96.36509351639212,94.75937084717273,97.97081618561151,96.56246608139259
79,train,61078,459.3718950334273,3.0025905435275515,98.31709575471666,118.83824400859592,COMPLETE,NONE,422.75,101.70460195320345,101.35407618372626,459.5335012348044,0.2946893854384171,3.0026030897573937,0.0028882111769977805,98.31342856973329,0.15196268638533136,0.45663780735294124,119.0,123.80511860509013,11699.297999798262,102.10818797112566,100.50246530190627,103.71391064034505,102.19613156400798
80,train,61079,452.66320830970506,2.707293662836015,89.47851193724341,120.39592192991,COMPLETE,NONE,423.5,95.39115472435915,95.16044132033066,452.8183569952304,0.2943811216981878,2.7072897957876774,0.002958421176276985,89.47735245679507,0.1465636515419923,0.449577783879668,120.5,121.9316481889949,10782.020971043807,94.20273833880901,92.59701566958962,95.8084610080284,94.8226685176733
81,train,61080,450.2677896545433,2.6000298078870534,100.67041077113154,119.51181082432748,COMPLETE,NONE,422.5,96.4807658903857,96.54142591667177,450.4123124242981,0.27065931273610816,2.6000303420772424,0.003014916857531171,100.66458491390583,0.14703462995425398,0.4471015365970772,119.75,119.9578032160369,12054.584043440223,95.91591877403162,94.31019610481223,97.52164144325101,96.08915509078881
82,train,61081,456.73900736660346,3.066301381979577,111.29713543172456,124.89385330620287,COMPLETE,NONE,429.75,110.15754474174689,109.97174805328535,456.885650734608,0.27730948723468146,3.0663203055636665,0.003067163474967945,111.29512199881273,0.14542898137326846,0.45392242682,125.0,128.63876816929985,13911.89024985159,111.2816728462277,109.67595017700832,112.8873955154471,111.10939709483944
83,train,61082,441.1856858133356,2.8265667910002867,105.9028964624525,127.74997424938562,COMPLETE,NONE,426.25,102.96978161410478,103.10613377041079,441.3342318276939,0.2840482625951972,2.8266021904272454,0.0029642988397192843,105.92093590477818,0.14503958890382743,0.4375586071037182,127.75,123.12215490254567,13531.399561835411,102.71936519519541,101.11364252597602,104.3250878644148,102.558827693161
84,train,61083,452.63880271878287,2.920496699844705,109.47519098582266,123.77335454901763,COMPLETE,NONE,426.5,106.9863166884285,107.09327719189082,452.7888406688084,0.27956461226370616,2.9205275326992837,0.0030061426459826145,109.46970448627698,0.15736474474683104,0.4495687398387097,124.0,125.45776881741355,13574.243356298346,106.71179902989329,105.1060763606739,108.31752169911267,106.49720271866394
85,train,61084,458.46781493916546,2.7604844914180617,86.24418785457746,124.90128660659175,COMPLETE,NONE,430.25,99.22523823603277,98.69845701467655,458.61065913747626,0.2786786628401449,2.760455058726628,0.0031728595731137753,86.24818328930711,0.14235889308664687,0.45573735794,125.0,129.5558669244356,10781.022911163389,99.83733288744673,98.23161021822735,101.44305555666612,99.9366268938083
86,train,61085,441.99145796702226,3.1988055772062727,85.39462939180338,124.07593501420004,COMPLETE,NONE,425.25,95.35949483760122,95.30637001327567,442.12860102012684,0.26810694896047066,3.198804857857629,0.00295637614888135,85.39344185776434,0.14997135503381676,0.4384298037826962,124.25,120.15913778600043,10610.13515082722,95.94734880408663,94.34162613486724,97.55307147330602,95.84155185861137
87,train,61086,455.39481916216926,3.391776371975257,97.54167172295037,123.78685954978494,COMPLETE,NONE,427.5,107.17232966622257,107.05866802676732,455.54572185801953,0.28412680414910435,3.3917691582370573,0.0030023382302115076,97.54001066468554,0.15105467902098316,0.45244826820564515,124.0,126.90448791042024,12094.961322421006,107.6743030487866,106.06858037956721,109.28002571800599,107.55852539358054
88,train,61087,438.86590705151997,2.95109685470553,110.85578952425139,115.91706658213029,COMPLETE,NONE,415.5,95.6584442608667,95.84671010223187,439.0206668347839,0.2819227198291333,2.9511212271276968,0.0030173275426273144,110.85422015247998,0.1611562384023003,0.43503363064655176,116.0,110.6850759226034,12859.089537687678,95.5024662670685,93.89674359784911,97.10818893628789,94.57658364858074
89,train,61088,445.93573647284467,2.825969512209478,87.38306119896812,117.76298027327394,COMPLETE,NONE,418.0,90.22526893033698,89.8553318826383,446.0908177268807,0.28613648294260124,2.8259869121133017,0.002888959505820054,87.38289837001832,0.1512151189531985,0.4425349180932203,118.0,116.06493470905993,10311.182007662163,89.91471131470882,88.30898864548944,91.52043398392821,90.51687598243208
90,train,61089,453.9581450702149,3.206206304334327,90.9328994910766,121.94332807611121,COMPLETE,NONE,425.75,99.85452853439088,99.82260803259615,454.1043095055843,0.27674350659046904,3.2062304757317825,0.0032509981404800453,90.93990750459884,0.14353213118661554,0.45099448497950817,122.0,124.11274561034361,11094.668715561058,101.0551705566187,99.44944788739932,102.6608932258381,101.33201280608861
91,train,61090,459.8871356600225,2.9411616952687845,88.60750808299034,125.22986211920788,COMPLETE,NONE,432.75,102.97671855591197,102.87383149779394,460.01511826609345,0.2563443676241654,2.9411499424696057,0.003127412344737059,88.60689943167868,0.15545936573018715,0.45731539892215567,125.25,130.56475929443383,11098.014153817756,103.0637825660666,101.45805989684722,104.669505235286,103.39771928493577
92,train,61091,450.750229150854,2.733064869124455,107.74829809659855,121.455584045823,COMPLETE,NONE,422.75,100.38904849700653,100.62597772301606,450.9073388349829,0.2872583166095431,2.733061018859932,0.0029278513509761977,107.74897332596625,0.15071812659335046,0.44752958687242794,121.5,121.96411278878318,13091.5002591049,100.98138252369377,99.37565985447438,102.58710519291316,101.24439451431917
93,train,61092,446.9138012244159,3.3204544458932626,97.42693030954992,114.60454896253593,COMPLETE,NONE,416.0,95.44233703710294,95.62656726428426,447.0709550255279,0.28694610676801635,3.3204473933138106,0.003036997268690897,97.43646265814505,0.14704918847758483,0.4435431929847494,114.75,113.3390406899218,11180.834090022145,95.37046400151716,93.76474133229777,96.97618667073655,95.55911287496508
94,train,61093,437.06276638982274,2.653803851267349,104.21733682300885,114.78995111883503,COMPLETE,NONE,414.75,88.24424109259941,88.32744419355264,437.2100496558245,0.27379199336707993,2.6538087744596495,0.0030567035397756647,104.21706454820247,0.1471131803092634,0.43322754471739133,115.0,108.87028186874042,11984.962423043284,88.8073402641521,87.20161759493271,90.41306293337149,88.70490819256692
95,train,61094,461.49211085996325,2.719991733472438,88.76373481491818,122.99172363645701,COMPLETE,NONE,427.5,99.51451616709807,99.42410564686723,461.64837917345966,0.29843324630650053,2.720031155122855,0.0031415098317813233,88.76971539763679,0.15751462458364587,0.4588927681300813,123.0,129.07733888111773,10918.674993909324,99.28636788497502,97.68064521575563,100.89209055419441,100.22025940331511
96,train,61095,441.6294497822908,2.6205099590175087,85.69849075110652,128.61006652574503,COMPLETE,NONE,428.5,92.42747115184851,92.10450022744362,441.7739075579649,0.2836768834495147,2.620500224730138,0.002968625450420385,85.7059830055254,0.14498876745313924,0.4379798423106796,128.75,124.32112847007548,11034.645311961394,92.71249290047902,91.10677023125963,94.31821556969841,94.33672589756483
97,train,61096,463.680372706463,2.634051117916393,105.21251684821388,120.96408896869039,COMPLETE,NONE,428.0,102.89559167771331,103.4729351076792,463.8208179818126,0.2700750223909167,2.6340775764373054,0.0030420938575738835,105.21308904163118,0.15580788787388689,0.4613146150206612,121.0,128.10415524355741,12730.783774037372,103.98968023547283,102.38395756625344,105.59540290469222,104.48335310133817
98,train,61097,463.8860603610909,2.6925785890258416,111.34440585815979,129.38153354384013,COMPLETE,NONE,435.5,115.1151212871159,114.70069840529047,464.02924066261767,0.28330372656934316,2.692582417555471,0.003223043793190125,111.34411416380499,0.1619059302479114,0.4614548534942085,129.5,137.2189745737492,14419.062784212747,114.23935449909561,112.63363182987622,115.845077168315,114.62390586843048
99,train,61098,450.05339034024985,2.6118783432944346,112.85230119345653,115.88631509053577,COMPLETE,NONE,418.5,95.9593491218728,95.88993921718051,450.20848797587877,0.28843742171057685,2.6118811992736384,0.0031637038300903497,112.84530259802321,0.15251350994066,0.4468390778232758,116.0,116.10178758703252,13090.055101370692,96.45154981967782,94.84582715045843,98.05727248889721,96.57733265199612
100,train,61099,451.4492500285244,2.8176101110390435,97.76387216514377,124.85527675625772,COMPLETE,NONE,427.5,101.8604363372725,102.21741306875366,451.5957672741017,0.28384800747154454,2.8176237636631454,0.0029732179818274243,97.75642913853234,0.14716519901509256,0.44835316996,125.0,125.84015462306633,12219.553642316543,101.78777115821671,100.18204848899732,103.3934938274361,102.00375271024514
101,train,61100,453.483218010401,2.7330507844082494,86.33935733721066,117.53725691670724,COMPLETE,NONE,420.25,90.8799676919778,91.0185501256835,453.64919880947116,0.3010416415214201,2.733038192429933,0.0029930714319802427,86.33185757227207,0.15261400737676656,0.4503722578768577,117.75,119.56245421013739,10165.576229135037,91.40875007987596,89.80302741065657,93.01447274909535,92.01527110439727
102,train,61101,445.5598137404005,3.150290702523518,86.44013461678101,115.99987249525218,COMPLETE,NONE,417.0,89.88870588851246,89.91262659942022,445.7090737278103,0.2717435986492087,3.150313754477648,0.0031351244882195386,86.4408524638441,0.1458510094222063,0.44211321422413796,116.0,113.91254663051501,10027.138885805914,90.82958991148419,89.2238672422648,92.43531258070358,90.93417810007101
103,train,61102,435.87342188378483,3.187142952120832,85.23936687774501,116.27553280290032,COMPLETE,NONE,413.25,87.40532297756893,87.56129371521992,436.03922665771813,0.30983700525632085,3.187168598521562,0.002967849720192331,85.23300268520569,0.1472558803983812,0.4318889589914163,116.5,109.7278651325909,9929.644812826464,87.24833010880042,85.64260743958103,88.8540527780198,87.38456016744121
104,train,61103,455.94233671868085,3.2514216479102993,94.31365931240731,122.28442385192403,COMPLETE,NONE,426.5,105.33623213150273,106.31193106570336,456.0909977937874,0.2849496882008359,3.251408911374989,0.0028107608771254476,94.3185732267892,0.15003233893779003,0.4530551219387755,122.5,125.6526900840214,11554.025220281677,104.74462584937963,103.13890318016024,106.35034851859902,104.25420666777819
105,train,61104,463.5289965070665,3.0345503152816,109.96419544699582,124.12669310206331,COMPLETE,NONE,430.5,112.12596605032283,111.34499417053722,463.68190553847694,0.2868162836768848,3.0345223977454663,0.002905656092192752,109.9674916402559,0.15385419538005718,0.4610258195774648,124.25,131.4709615263861,13663.460836301796,112.8932833555407,111.28756068632131,114.49900602476009,112.84146808690988
106,train,61105,440.12709815410363,2.730726987983476,86.45082174346679,122.56544268469796,COMPLETE,NONE,422.25,90.35678102870895,90.23169598688935,440.273407063889,0.27871006798399717,2.7307288190150425,0.0029192679788473145,86.46046678914381,0.14230666298700181,0.43643480052953154,122.75,117.76286562079719,10613.022298367403,90.07283145960578,88.46710879038639,91.67855412882517,90.6592388066404
107,train,61106,442.3718503202311,2.6607304624151857,105.62616344711353,125.20708951056508,COMPLETE,NONE,425.0,99.45683406704782,99.42331362947903,442.5149869528086,0.27795531176677457,2.660758056952617,0.003094666689612735,105.6173227852119,0.1511538532633878,0.43878766766467064,125.25,121.32752183645148,13228.56967884779,99.40867324558458,97.80295057636519,101.01439591480397,99.35254336682591
108,train,61107,462.07506019005797,3.079957242637203,114.24381660849734,121.62974393437901,COMPLETE,NONE,426.5,110.86362825634744,110.80552612467856,462.23820463072275,0.29827466182859175,3.079968285529787,0.0030141076552804673,114.24246570296795,0.1506348679848594,0.45945173852156057,121.75,128.07275982714452,13909.020199336348,111.36729517184223,109.76157250262284,112.97301784106162,111.6339842795384
109,train,61108,440.60957725725825,3.308461902904586,92.99265641082548,126.08329641280133,COMPLETE,NONE,427.5,100.83040103068963,100.78938305099246,440.74203056411284,0.262823257392898,3.3084638152390373,0.00302389605340098,92.97999166439608,0.15229753827764686,0.43700073065346534,126.25,121.3660910973275,11738.723947630006,101.07345028470392,99.46772761548453,102.67917295392331,100.60594097525531
110,train,61109,456.6577537268475,2.9903275102272375,85.59690882450276,114.42051925125358,COMPLETE,NONE,420.5,92.93316220409528,93.27139835107697,456.8036128087434,0.2683781591009189,2.9903099957712764,0.0031134888067643573,85.59039598063822,0.15010163324031672,0.4538066495851529,114.5,117.79320827725148,9800.100339783075,92.38350094852251,90.77777827930312,93.9892236177419,92.49835764621922
111,train,61110,453.64421760142505,3.2621874482330875,109.74257931431386,129.8210832514063,COMPLETE,NONE,433.0,116.28150540196249,116.29317112073345,453.78930715203364,0.2879593904299058,3.262175550364537,0.0031863322562092934,109.75128624583328,0.14970609818454972,0.45065654019230766,130.0,132.07804120487117,14267.667211958327,114.97303133670749,113.3673086674881,116.57875400592688,115.28689898557809
112,train,61111,447.44674313991345,3.2631853327666973,95.8913538270941,128.95127538838787,COMPLETE,NONE,430.75,106.67272064723623,106.5075378721581,447.57692092387515,0.2603317513981631,3.2631862719880247,0.0032594574577751944,95.8887448211191,0.1530823298619848,0.4442328948255814,129.0,127.68733803341851,12369.648081924364,106.29387202309306,104.68814935387367,107.89959469231245,106.6373449834462
113,train,61112,445.2030933193856,3.094107092896108,105.81867700244513,119.54034125017144,COMPLETE,NONE,420.25,100.03816292562396,99.90332645837887,445.3617147614765,0.2961583902336589,3.0940788146711324,0.002994961534322631,105.80976371300555,0.15515134483107834,0.4417027628392484,119.75,117.4212127992768,12670.719204632414,100.20305896947053,98.59733630025114,101.80878163868992,100.03705512962229
114,train,61113,445.41171430027947,2.8613962624361386,86.18745960790294,115.85558456000739,COMPLETE,NONE,415.75,89.26174769355504,89.46682454359572,445.5702025532938,0.287943812132114,2.861388669851585,0.0032733989382117976,86.1995757589355,0.1457461557864304,0.44193838887931036,116.0,113.84520971345991,9999.150788036517,88.74453226003867,87.13880959081928,90.35025492925806,88.63098141438326
115,train,61114,460.2684748413189,2.7714661973106347,114.43490885613275,124.79696451320908,COMPLETE,NONE,429.5,110.8275998244281,111.18036196205554,460.42794900268495,0.2981066728358151,2.7714639583383103,0.0031151749137505905,114.4491704727728,0.1481263659170746,0.4575514225000001,125.0,130.52438686181756,14306.1463090966,110.49831599009615,108.89259332087676,112.10403865931553,110.8102629242687
116,train,61115,462.14444301520723,2.7828418974832627,96.47499226741857,122.16199152885419,COMPLETE,NONE,428.5,104.50709298557987,104.17969882715137,462.2928313088678,0.28231777949458364,2.782874190105254,0.002968319206250462,96.46527728399678,0.15091201752751274,0.45961112588957054,122.25,128.62730169590577,11792.880147968606,102.99402313672957,101.38830046751018,104.59974580594896,103.45447024924572
117,train,61116,448.1414453445694,2.999098005745188,97.36268521000353,113.12427451179316,COMPLETE,NONE,415.0,92.64176015252522,92.61245901612625,448.30814401099866,0.3005447563001573,2.999089562137844,0.0030078747824302332,97.351692471604,0.14232550193745303,0.44475681362030905,113.25,112.44495591467651,11025.079172409152,92.76589596962458,91.16017330040519,94.37161863884397,92.48360476332238
118,train,61117,453.3437613646071,2.901247746453776,98.49134999469793,121.85723412844685,COMPLETE,NONE,424.25,101.39399257704747,101.09879466357489,453.5050384079417,0.30358096580592653,2.9012263686845285,0.0031790679541374304,98.49607003393461,0.14476421882807827,0.4502087924385246,122.0,123.8035039334444,12016.520544140023,101.41308272191915,99.80736005269976,103.01880539113854,101.37373128725999
119,train,61118,449.5370755912022,3.072359160496194,94.50689099767726,125.65299024412965,COMPLETE,NONE,426.25,101.68839342531996,101.57738812415108,449.69641581510723,0.3029621434841127,3.0723584048673627,0.0029469748851756955,94.51341314193661,0.14956478838048243,0.4462656789662028,125.75,125.58946739316451,11885.061702598528,102.56278469466525,100.95706202544586,104.16850736388464,102.86614846846469
120,train,61119,452.1957649438434,2.650532630416006,104.9898355456155,117.2829014993361,COMPLETE,NONE,420.5,96.85028705147077,97.12189555290259,452.3525060158655,0.28432723266075294,2.650522970225816,0.0029688512420772716,104.98069809679347,0.16046348205087463,0.4491167015957447,117.5,118.66487273047545,12335.232026373233,96.75876718113055,95.15304451191116,98.36448985034994,96.88099627484738
121,train,61120,439.69377128088007,2.9154860015054496,95.2586380176926,110.8263830875225,COMPLETE,NONE,407.75,86.13267154724444,86.30233137101786,439.87670214756076,0.31929063828517623,2.9154816950055356,0.0030903272976035216,95.25769348577286,0.1526318747741632,0.4358241795045045,111.0,106.3077108368509,10573.603976920787,86.59732643141885,84.99160376219946,88.20304910063824,86.17055562262492
122,train,61121,458.3590232341048,3.2815894767031866,100.97405346610105,123.52328612634011,COMPLETE,NONE,428.5,110.49321161713333,110.32544082202463,458.5090390923148,0.2872954871531246,3.2815782814919703,0.0030514641355791714,100.97282268856831,0.14739046542276707,0.45558057092929294,123.75,128.20676418927172,12495.386807710329,109.14682422868538,107.54110155946599,110.75254689790476,109.0946942031695
123,train,61122,451.15710427918714,2.8219025525206565,104.29440011240388,123.06672454860056,COMPLETE,NONE,425.75,102.41668461369093,102.9904441808554,451.3026782512604,0.2823792487541087,2.8219009908143433,0.0030967530320491782,104.29186467402569,0.15826455021969313,0.4480188063083165,123.25,123.92610760295175,12853.972321073667,102.63911693563388,101.03339426641449,104.24483960485327,102.66930965306312
124,train,61123,448.2447881743305,2.9668477559227804,96.85395542079448,123.59056318307718,COMPLETE,NONE,423.0,101.96596712857988,101.94055009159217,448.4102066319609,0.30660702307744603,2.966841597784773,0.0030821468939696657,96.84380374814012,0.14561042960195536,0.44484669028282825,123.75,122.92332602014852,11984.42071383234,100.5154867589319,98.90976408971251,102.12120942815129,100.64868495302478
125,train,61124,459.6721660837402,2.760567417321969,112.18604860507925,115.27343741516891,COMPLETE,NONE,419.5,100.57279339576813,100.73838991272484,459.8382969422629,0.29842592362235726,2.7605425570256803,0.0031315915577467494,112.18090380386568,0.1457540491808247,0.4568507606060606,115.5,120.31392065953249,12956.894389346486,101.12140886300556,99.51568619378617,102.72713153222494,101.41148086424491
126,train,61125,449.3983605646114,3.330348927152898,85.05762953863794,123.07663115152776,COMPLETE,NONE,425.5,98.09886935483662,98.21118212720152,449.5413662010569,0.28295885586126324,3.330372785882637,0.0032553833626324633,85.0644397629227,0.14722645751288918,0.4462277963691684,123.25,123.01230474930742,10484.192200780222,98.26489306953127,96.65917040031188,99.87061573875066,98.90795723151088
127,train,61126,441.2990957554895,3.175121600612027,106.36645555400162,114.58154543111125,COMPLETE,NONE,414.5,95.26242781849258,95.54757189152613,441.45530568180095,0.28813569628147473,3.1750825097142377,0.002983470465888188,106.38514578873662,0.14408102911738405,0.43759973130718954,114.75,110.65080161123001,12207.695479257527,95.0087894952797,93.40306682606031,96.61451216449909,95.02504836988855
128,train,61127,460.26081172648975,2.646555985528606,99.24550011680778,128.1920487551385,COMPLETE,NONE,433.5,106.78613066072651,106.70433614998767,460.4064021501555,0.2892268822646068,2.6465556993568415,0.0030322621891314193,99.24342078823372,0.14767187202389026,0.4576180954580896,128.25,133.9062226617579,12727.968716090974,106.65645766880584,105.05073499958645,108.26218033802523,107.27871549240035
129,train,61128,437.6094699988718,3.262891210538499,104.20029226745393,123.48038152305247,COMPLETE,NONE,421.5,99.09765908670204,99.13535295469532,437.7629643109819,0.2919747353633476,3.2628651219831175,0.0031515857876396854,104.20869044661693,0.15389059258344595,0.43374731425101215,123.5,117.1991796047177,12869.773270157191,100.54964120730932,98.94391853808993,102.15536387652871,100.62949165030744
130,train,61129,459.9917426445826,2.964839946514498,92.59987521873322,128.3457058526871,COMPLETE,NONE,433.75,109.72207880681664,109.72755029991906,460.13111610420117,0.2824646742931914,2.964815502582028,0.0029396706550632095,92.60033206925856,0.14587016941366265,0.45736302221789876,128.5,134.01627210719582,11899.142670899724,108.08426971986965,106.47854705065026,109.68999238908904,108.02700072075088
131,train,61130,462.1089331778102,2.7999956098131387,100.56844372762023,127.45128753914412,COMPLETE,NONE,433.25,107.66329931417371,107.84473799902247,462.25670051289194,0.29193781604584607,2.7999807786290734,0.0030700220502531345,100.57611549452277,0.14799995641729424,0.4595529578627451,127.5,134.13146106375595,12823.454725551654,109.24943617521409,107.6437135059947,110.85515884443348,109.58501271316105
132,train,61131,448.2218832834295,2.84196704138259,112.99453799510763,117.52830519636221,COMPLETE,NONE,420.0,99.63459063790387,99.37236917773792,448.3732900811922,0.2728539204275084,2.841966445173444,0.0030263743053459313,112.99111416585313,0.1431018815619127,0.44490589106157113,117.75,116.94515546191747,13304.703693029207,99.6312807765674,98.025558107348,101.23700344578678,99.54880811068251
133,train,61132,443.9666725322487,3.3211817885296453,95.95399214616391,120.46789082614336,COMPLETE,NONE,421.25,98.47632484275383,98.6813730466094,444.1087561185936,0.27215478013690386,3.3212228461203446,0.0030122481810754423,95.94706636862605,0.14540579274525098,0.4404933434232365,120.5,117.526323395281,11561.621497419439,98.78296652960859,97.1772438603892,100.38868919882798,98.57593886950525
134,train,61133,462.9094597330778,3.3705652811791853,90.10012146158408,123.80744216187973,COMPLETE,NONE,429.75,107.6010298098736,107.55801197979056,463.0624754620101,0.29043120961224567,3.3705529590806913,0.003109738705616244,90.09828273325448,0.1494650964720839,0.4603881358467742,124.0,130.87723841107635,11172.187058923555,107.61628043711535,106.01055776789596,109.22200310633474,107.75084392812023
135,train,61134,436.4289018145952,3.1257327438015254,111.68092577014808,120.58828899798223,COMPLETE,NONE,417.75,99.65544000258771,100.19583145204014,436.58607943049344,0.2975005830720203,3.125733299125605,0.0030622121668615995,111.67720131560138,0.16023130068658506,0.4324699146169772,120.75,114.00297437393093,13485.022058858867,99.73443895223672,98.12871628301733,101.3401616214561,99.03547262041882
136,train,61135,446.35050786252316,2.9814851012682952,103.74180194363433,121.77788942205581,COMPLETE,NONE,423.25,100.12968874980004,100.12006304092631,446.5015765841443,0.28584708149155713,2.9814540275716577,0.003300433301285278,103.74423576207518,0.14356210276866524,0.4429275181762295,122.0,120.20902588023597,12656.796762973172,100.72220993949739,99.116487270278,102.32793260871678,100.83161223420639
137,train,61136,435.30876652790937,3.039320133530272,93.9487566764766,120.2373056231713,COMPLETE,NONE,417.75,91.87274747421857,92.11630042734684,435.46522147263767,0.29663381836170016,3.0393303929074245,0.0029302858827264916,93.95320975334693,0.13692265647824187,0.4313039396049896,120.25,112.97562768838756,11297.873472839969,92.49197422843277,90.88625155921338,94.09769689765216,92.0983088197788
138,train,61137,445.5588008807213,2.651373976250849,110.77933355793922,121.83057862982675,COMPLETE,NONE,423.25,100.40942621613738,100.6595303584191,445.7070795777613,0.28521678386086663,2.651375958122932,0.003099044534952776,110.78984158707182,0.1573143103098534,0.44209257768442617,122.0,119.80356062054518,13516.360673622761,99.65070125258447,98.04497858336508,101.25642392180386,99.50248109333722
139,train,61138,459.5643934402401,2.6228991714390757,100.54247538125094,122.38258315800667,COMPLETE,NONE,427.25,102.74880394241933,102.97935710678239,459.7151889383427,0.2785986886430159,2.6229014742582097,0.003052613385131105,100.53234381739205,0.14202924129038896,0.45689533936734694,122.5,127.54134903437543,12315.212117630526,102.43147814170476,100.82575547248537,104.03720081092415,102.36713113104729
140,train,61139,455.62129477243315,3.2917395253105863,108.6734535408943,116.58179747143724,COMPLETE,NONE,420.5,102.02583605863423,102.17142978439651,455.77879179422223,0.29174950729401006,3.291741563605575,0.0033077923481702274,108.68002548485323,0.1574237016016332,0.45270617597430407,116.75,119.6000688291175,12688.392975356615,103.1530307565651,101.54730808734571,104.75875342578449,104.29395975417857
141,tune,61140,450.04033430188707,3.2566211019523594,105.44497747256648,115.46879646196194,COMPLETE,NONE,417.5,99.61205596988876,99.94480130276274,450.1939289857417,0.27928156721910585,3.2566832637750784,0.003247432500378632,105.43093785838286,0.1460394761598627,0.44686192274891773,115.5,115.59427075318825,12177.273322643221,98.56352534608685,96.95780267686746,100.16924801530624,99.58161979555058
142,tune,61141,458.49886247734014,3.202875655805516,97.9256105890631,119.14265802344794,COMPLETE,NONE,423.5,103.55452395632886,103.48695487259096,458.6595899459144,0.29523990434155667,3.2028443676000706,0.003004860251173252,97.91520511790485,0.15694690129715422,0.455709019475891,119.25,123.6211480992377,11676.388210310153,103.55067421984452,101.94495155062513,105.15639688906391,103.52153579214252
143,tune,61142,455.5669769879256,2.9009776296278664,92.99439055017629,116.61536534903802,COMPLETE,NONE,422.75,97.44763316317876,97.08557770996751,455.7029126869765,0.2645024580071276,2.9009885187989846,0.00315802850979285,92.99284773767458,0.14576626277510532,0.45270834912205565,116.75,119.56248998623889,10856.914973373507,95.83216900609507,94.22644633687568,97.43789167531446,95.98637908408001
144,tune,61143,445.2946297817033,3.222147181958786,102.6550184021504,125.95510243749068,COMPLETE,NONE,425.5,104.73005673216142,104.5382230401209,445.4545862341757,0.3085856853859132,3.22211295653967,0.003174422034869348,102.64947101616183,0.1521368424312677,0.44178115496031745,126.0,123.59857145489157,12933.83334803639,104.85687021072467,103.25114754150528,106.46259287994405,105.29163376405002
145,tune,61144,437.4015162197904,3.0596108150253074,89.71417573708979,127.05594158964632,COMPLETE,NONE,425.0,97.22945228066371,97.62066890219879,437.547755012787,0.292300175287615,3.0596019876924077,0.0030436540715936557,89.70188783442221,0.1558985755743081,0.43355038734774065,127.25,120.64475104000616,11414.565226930226,96.1523382315003,94.5466155622809,97.75806090071968,96.9164071495813
146,tune,61145,456.00365951109836,2.6465787089597708,95.78628129497883,112.3148476244144,COMPLETE,NONE,415.75,92.47631457882075,92.58273038185682,456.1735033708702,0.29497066030885466,2.646556741908733,0.0030890277242827504,95.78213983762343,0.14667690459443264,0.45301419740000004,112.5,115.43471873034821,10775.490731732636,91.34984806865357,89.74412539943418,92.95557073787296,91.37407333420776
147,tune,61146,450.35336801060794,2.7140484716669855,87.57934617075047,110.19214368885093,COMPLETE,NONE,414.0,84.03478006249661,84.10402501220183,450.5081247145681,0.27738334352790867,2.7140196633324054,0.003077573690414395,87.58015694620838,0.15104354486687063,0.4471575699092971,110.25,110.48578760021391,9655.712303319473,85.19084557440397,83.58512290518458,86.79656824362335,85.31653592721568
148,tune,61147,449.2506191360268,3.2269494535356418,97.80568267458467,113.06500114899893,COMPLETE,NONE,415.75,94.03098913108052,93.72205433732192,449.4004744272611,0.2741507240939447,3.226973748083744,0.003000816666665679,97.80204988853316,0.15583330979385912,0.44601551412803525,113.25,112.96451409523982,11076.08214987638,94.69294720798003,93.08722453876064,96.29866987719942,94.72912122281386
149,tune,61148,441.6608570282681,3.394412892590536,87.56501800873208,112.53842452034051,COMPLETE,NONE,413.25,89.52525991763983,89.64609910723989,441.8202906694598,0.2854371237494858,3.3944289377548857,0.003083960595134689,87.57356024526854,0.14517715941275863,0.4379443139689579,112.75,108.89324948639242,9873.918917654028,88.57612929372112,86.97040662450173,90.18185196294051,88.8814949527447
